gene_id,H1_Cell_Line,CD4_Memory_Primary_Cells,CD4_Naive_Primary_Cells,Adult_Liver,HepG2_Hepatocellular_Carcinoma
ENSG00000158865,0,0,0,0,0
ENSG00000158869,0,10,5,151,2
ENSG00000158874,0,0,0,18798,6207
ENSG00000158882,6,4,4,3,13
ENSG00000158887,2,0,1,1,23
ENSG00000158941,26,44,44,7,29
ENSG00000158955,0,0,0,0,0
ENSG00000158966,24,0,7,0,0
ENSG00000158985,8,173,122,11,11
ENSG00000158987,4,26,63,1,5
ENSG00000159023,20,96,121,6,19
ENSG00000159055,55,2,2,3,8
ENSG00000159063,43,4,6,15,29
ENSG00000159069,19,34,21,46,50
ENSG00000159079,32,4,5,11,10
ENSG00000159082,0,10,13,1,1
ENSG00000159086,24,17,20,4,12
ENSG00000159110,6,21,25,11,9
ENSG00000159128,13,7,12,16,64
ENSG00000159131,31,5,8,6,6
ENSG00000159140,40,122,138,20,25
ENSG00000159147,12,6,7,3,18
ENSG00000159164,60,3,2,0,2
ENSG00000159166,14,0,0,8,12
ENSG00000159167,42,0,0,0,0
ENSG00000159173,0,0,0,0,0
ENSG00000159176,2,12,5,19,3
ENSG00000159182,0,0,0,0,0
ENSG00000159184,0,0,0,0,0
ENSG00000159189,0,0,0,458,0
ENSG00000159197,0,0,0,0,0
ENSG00000159199,53,5,9,50,44
ENSG00000159200,1,1,1,40,4
ENSG00000159202,22,24,21,11,64
ENSG00000159210,12,9,8,15,14
ENSG00000159212,0,0,0,0,0
ENSG00000159214,3,0,0,1,0
ENSG00000159216,0,21,23,1,1
ENSG00000159217,81,0,0,0,27
ENSG00000159224,0,0,0,0,1
ENSG00000159228,26,2,6,105,18
ENSG00000159231,6,3,4,0,0
ENSG00000159248,0,0,0,0,0
ENSG00000159251,6,0,0,0,0
ENSG00000159256,5,35,45,5,8
ENSG00000159259,14,4,2,0,5
ENSG00000159261,0,0,0,16,1
ENSG00000159263,0,0,0,0,0
ENSG00000159267,4,4,4,6,6
ENSG00000159307,5,0,0,0,0
ENSG00000159314,3,12,14,1,8
ENSG00000159322,32,53,52,18,49
ENSG00000159339,0,1,1,0,0
ENSG00000159346,52,64,53,71,93
ENSG00000159348,5,8,10,17,7
ENSG00000159352,39,19,17,62,74
ENSG00000159363,35,13,11,1,7
ENSG00000159377,147,114,138,148,153
ENSG00000159388,2,247,244,10,12
ENSG00000159399,16,4,4,0,97
ENSG00000159403,3,1,2,1086,3
ENSG00000159409,0,0,0,0,0
ENSG00000159423,12,0,0,127,198
ENSG00000159433,1,3,3,0,5
ENSG00000159445,6,19,29,4,4
ENSG00000159459,5,18,21,3,6
ENSG00000159461,14,37,34,70,46
ENSG00000159479,6,10,8,24,10
ENSG00000159496,0,18,24,0,0
ENSG00000159527,0,0,0,0,0
ENSG00000159556,0,0,0,0,4
ENSG00000159579,14,11,11,10,28
ENSG00000159592,24,31,24,21,22
ENSG00000159593,78,38,54,21,57
ENSG00000159596,40,5,8,9,53
ENSG00000159618,4,2,1,0,0
ENSG00000159640,0,5,0,0,0
ENSG00000159650,0,0,0,70,1
ENSG00000159658,20,34,28,21,11
ENSG00000159674,0,2,1,9,20
ENSG00000159685,8,1,2,3,6
ENSG00000159692,16,23,23,17,19
ENSG00000159713,0,0,0,8,0
ENSG00000159714,2,0,0,1,0
ENSG00000159720,20,24,12,50,36
ENSG00000159723,0,0,0,0,0
ENSG00000159733,0,11,3,0,0
ENSG00000159753,9,42,57,0,2
ENSG00000159763,0,0,0,0,0
ENSG00000159784,7,0,0,0,0
ENSG00000159788,2,1,1,2,5
ENSG00000159792,13,12,16,6,26
ENSG00000159840,95,95,60,30,6
ENSG00000159842,11,29,24,2,12
ENSG00000159871,0,0,0,0,0
ENSG00000159873,19,8,5,12,12
ENSG00000159884,6,12,6,18,12
ENSG00000159885,2,2,2,2,2
ENSG00000159899,5,1,2,11,4
ENSG00000159921,3,15,13,42,15
ENSG00000159958,1,7,5,0,0
ENSG00000160007,19,19,9,13,23
ENSG00000160013,0,0,1,3,0
ENSG00000160049,47,5,6,6,13
ENSG00000160050,6,2,4,0,1
ENSG00000160055,2,3,6,1,2
ENSG00000160058,9,40,35,22,36
ENSG00000160062,9,0,0,1,1
ENSG00000160072,8,9,11,2,5
ENSG00000160075,33,28,31,30,15
ENSG00000160087,12,8,9,8,8
ENSG00000160094,15,17,17,6,10
ENSG00000160097,0,0,0,8,0
ENSG00000160111,2,0,0,0,0
ENSG00000160113,96,0,0,50,53
ENSG00000160124,27,3,5,16,5
ENSG00000160131,30,10,13,8,19
ENSG00000160145,0,0,0,3,3
ENSG00000160161,11,0,0,0,0
ENSG00000160179,0,8,6,4,0
ENSG00000160180,0,0,0,4,18
ENSG00000160181,0,0,0,1,0
ENSG00000160182,0,0,0,0,24
ENSG00000160183,0,1,0,0,5
ENSG00000160185,0,20,44,0,0
ENSG00000160188,0,0,0,0,0
ENSG00000160190,12,6,5,0,0
ENSG00000160191,8,0,6,2,7
ENSG00000160193,10,5,8,2,6
ENSG00000160194,32,6,7,34,14
ENSG00000160200,111,0,0,120,40
ENSG00000160201,20,72,77,11,8
ENSG00000160202,0,0,0,17,15
ENSG00000160208,41,23,21,5,16
ENSG00000160209,12,6,5,6,32
ENSG00000160211,21,15,15,3,9
ENSG00000160213,92,11,8,42,93
ENSG00000160214,14,4,4,4,8
ENSG00000160216,2,13,11,12,11
ENSG00000160218,7,36,33,3,4
ENSG00000160219,0,11,3,1,0
ENSG00000160221,24,13,17,95,25
ENSG00000160223,4,7,2,1,1
ENSG00000160224,0,0,0,0,0
ENSG00000160226,2,17,25,3,3
ENSG00000160233,4,0,0,5,23
ENSG00000160255,0,101,103,16,7
ENSG00000160256,14,3,3,6,9
ENSG00000160271,3,37,26,4,10
ENSG00000160282,1,0,0,345,45
ENSG00000160284,19,3,6,0,1
ENSG00000160285,42,12,14,11,73
ENSG00000160293,12,0,0,10,26
ENSG00000160294,15,27,33,6,11
ENSG00000160298,9,1,2,0,2
ENSG00000160299,7,11,12,2,3
ENSG00000160305,3,27,44,1,15
ENSG00000160307,0,1,2,2,0
ENSG00000160310,6,25,68,5,18
ENSG00000160323,1,0,1,11,2
ENSG00000160325,4,1,1,16,12
ENSG00000160326,15,2,1,1,5
ENSG00000160339,0,0,0,94,0
ENSG00000160352,49,6,7,0,3
ENSG00000160360,7,1,1,0,1
ENSG00000160392,10,8,7,4,6
ENSG00000160404,6,4,2,3,1
ENSG00000160408,16,29,22,27,54
ENSG00000160410,26,63,38,9,14
ENSG00000160439,5,2,2,2,5
ENSG00000160445,9,25,27,10,21
ENSG00000160446,15,9,7,17,8
ENSG00000160447,10,1,0,0,11
ENSG00000160460,0,0,0,0,0
ENSG00000160469,14,0,0,0,0
ENSG00000160471,2,0,0,0,0
ENSG00000160472,0,0,0,0,1
ENSG00000160539,1,0,0,0,0
ENSG00000160551,17,19,21,1,9
ENSG00000160563,14,8,8,4,7
ENSG00000160570,15,55,39,11,21
ENSG00000160584,4,28,22,9,3
ENSG00000160588,2,16,10,2,5
ENSG00000160593,0,16,23,2,0
ENSG00000160602,7,3,3,1,9
ENSG00000160606,47,0,0,2,12
ENSG00000160613,3,45,51,1,2
ENSG00000160633,41,46,49,19,19
ENSG00000160654,0,39,43,0,0
ENSG00000160678,0,0,0,1,39
ENSG00000160679,25,44,50,12,20
ENSG00000160683,0,75,62,0,0
ENSG00000160685,7,17,10,20,14
ENSG00000160688,24,9,8,10,10
ENSG00000160691,114,35,26,31,70
ENSG00000160703,4,1,2,3,6
ENSG00000160710,63,115,119,26,58
ENSG00000160712,3,29,29,32,11
ENSG00000160714,27,28,24,22,9
ENSG00000160716,3,0,0,0,0
ENSG00000160741,12,88,85,10,15
ENSG00000160746,20,3,3,3,5
ENSG00000160752,91,14,15,48,95
ENSG00000160753,12,4,3,2,7
ENSG00000160766,2,3,4,4,2
ENSG00000160767,20,3,5,2,6
ENSG00000160781,5,2,2,2,1
ENSG00000160783,37,31,26,39,38
ENSG00000160785,9,11,8,8,7
ENSG00000160789,8,23,1,30,36
ENSG00000160796,9,88,27,1,7
ENSG00000160799,9,15,9,14,8
ENSG00000160801,0,0,0,21,0
ENSG00000160803,14,9,7,6,27
ENSG00000160808,0,0,0,1,0
ENSG00000160813,63,25,28,8,21
ENSG00000160818,22,15,14,9,5
ENSG00000160828,5,29,34,2,5
ENSG00000160844,2,11,15,0,5
ENSG00000160856,0,3,1,0,0
ENSG00000160862,0,0,0,1610,94
ENSG00000160867,37,0,0,24,80
ENSG00000160868,0,0,0,4547,0
ENSG00000160870,0,0,0,88,2
ENSG00000160877,78,14,9,6,29
ENSG00000160883,0,9,1,7,0
ENSG00000160886,0,0,0,0,0
ENSG00000160888,89,89,36,21,12
ENSG00000160908,5,114,111,7,3
ENSG00000160917,18,9,10,5,13
ENSG00000160932,41,56,38,169,35
ENSG00000160948,7,31,37,37,16
ENSG00000160949,13,1,1,0,6
ENSG00000160951,0,0,0,0,0
ENSG00000160953,15,6,8,10,13
ENSG00000160959,7,12,15,1,5
ENSG00000160972,3,3,6,5,12
ENSG00000160973,76,8,8,0,0
ENSG00000160991,4,7,4,0,1
ENSG00000160993,9,4,4,4,2
ENSG00000160999,4,0,0,0,1
ENSG00000161010,4,27,36,2,7
ENSG00000161011,15,42,34,92,36
ENSG00000161013,21,17,18,29,44
ENSG00000161021,10,14,16,2,3
ENSG00000161031,0,0,0,137,0
ENSG00000161036,4,5,4,2,3
ENSG00000161040,0,0,0,0,0
ENSG00000161048,2,1,2,5,1
ENSG00000161055,0,0,0,0,0
ENSG00000161057,30,33,27,43,25
ENSG00000161082,5,0,0,0,0
ENSG00000161091,26,20,41,9,14
ENSG00000161179,18,24,26,4,15
ENSG00000161202,23,21,21,9,28
ENSG00000161203,72,47,35,59,56
ENSG00000161204,7,27,21,12,14
ENSG00000161217,6,21,13,7,6
ENSG00000161243,7,0,0,1,1
ENSG00000161249,30,0,0,0,6
ENSG00000161265,6,24,27,5,6
ENSG00000161267,3,3,7,41,9
ENSG00000161270,0,0,0,0,0
ENSG00000161277,3,0,1,3,3
ENSG00000161281,0,0,0,13,0
ENSG00000161326,10,1,1,18,27
ENSG00000161328,0,3,3,0,0
ENSG00000161381,0,9,34,0,0
ENSG00000161395,11,17,20,23,12
ENSG00000161405,0,33,22,0,0
ENSG00000161509,0,2,2,0,0
ENSG00000161513,8,2,1,6,19
ENSG00000161526,21,34,25,22,28
ENSG00000161533,4,9,5,81,39
ENSG00000161542,9,5,6,26,85
ENSG00000161544,2,0,0,8,9
ENSG00000161547,193,210,217,61,174
ENSG00000161551,4,4,6,1,1
ENSG00000161558,10,5,10,11,7
ENSG00000161570,0,130,6,20,0
ENSG00000161573,0,0,0,146,16
ENSG00000161574,0,0,0,382,19
ENSG00000161618,10,12,12,4,5
ENSG00000161638,13,18,26,8,0
ENSG00000161640,6,3,2,2,1
ENSG00000161642,6,3,0,5,0
ENSG00000161643,0,0,0,0,0
ENSG00000161647,1,0,0,0,0
ENSG00000161649,0,0,0,2,0
ENSG00000161653,4,0,0,22,8
ENSG00000161654,55,12,9,16,22
ENSG00000161664,0,5,6,0,0
ENSG00000161671,100,39,33,68,0
ENSG00000161677,1,6,6,15,4
ENSG00000161681,0,0,0,0,0
ENSG00000161682,12,0,0,0,4
ENSG00000161714,5,0,0,0,7
ENSG00000161791,6,8,16,1,0
ENSG00000161798,1,0,0,0,0
ENSG00000161800,11,2,1,1,8
ENSG00000161813,20,4,5,18,7
ENSG00000161835,0,90,28,6,1
ENSG00000161847,47,20,17,4,3
ENSG00000161888,12,0,0,0,11
ENSG00000161896,0,0,0,2,0
ENSG00000161904,13,28,30,4,18
ENSG00000161914,2,3,2,2,3
ENSG00000161920,20,4,6,39,32
ENSG00000161921,4,12,5,52,115
ENSG00000161929,0,1,1,7,0
ENSG00000161939,120,67,51,124,52
ENSG00000161940,3,0,0,3,0
ENSG00000161944,0,0,0,661,576
ENSG00000161955,1,4,4,15,3
ENSG00000161956,34,19,21,13,33
ENSG00000161958,11,1,1,0,7
ENSG00000161980,24,2,3,8,10
ENSG00000161981,14,2,2,16,10
ENSG00000161996,3,2,2,1,2
ENSG00000161999,38,38,36,38,13
ENSG00000162004,1,1,1,0,0
ENSG00000162009,0,0,0,0,0
ENSG00000162032,15,93,80,44,24
ENSG00000162039,1,0,0,0,0
ENSG00000162062,22,0,0,0,5
ENSG00000162063,20,1,0,0,6
ENSG00000162065,5,1,1,1,5
ENSG00000162066,8,14,13,7,19
ENSG00000162069,6,0,0,0,0
ENSG00000162073,25,1,0,0,15
ENSG00000162076,12,5,6,4,15
ENSG00000162078,0,0,0,1,10
ENSG00000162086,10,15,23,4,0
ENSG00000162104,8,4,2,4,13
ENSG00000162105,6,0,0,1,4
ENSG00000162129,7,4,6,6,7
ENSG00000162139,3,5,5,0,4
ENSG00000162144,3,7,7,4,2
ENSG00000162174,5,1,0,0,30
ENSG00000162188,3,1,1,0,0
ENSG00000162191,33,61,69,37,21
ENSG00000162194,33,9,13,12,7
ENSG00000162222,10,1,4,4,8
ENSG00000162227,6,4,5,5,6
ENSG00000162231,12,74,71,12,11
ENSG00000162236,10,29,24,35,27
ENSG00000162241,0,13,25,1,0
ENSG00000162267,0,0,0,693,445
ENSG00000162290,7,43,34,6,24
ENSG00000162298,23,47,48,68,19
ENSG00000162300,10,14,12,9,17
ENSG00000162337,24,0,0,34,65
ENSG00000162341,8,2,3,6,3
ENSG00000162344,27,0,0,0,0
ENSG00000162365,0,0,0,237,0
ENSG00000162366,0,0,0,1,0
ENSG00000162367,0,1,0,1,0
ENSG00000162368,11,72,77,138,26
ENSG00000162373,1,0,1,0,0
ENSG00000162374,0,0,0,0,0
ENSG00000162377,14,2,5,8,12
ENSG00000162378,6,8,9,10,6
ENSG00000162384,8,5,8,12,16
ENSG00000162385,31,25,18,40,10
ENSG00000162390,0,0,0,0,0
ENSG00000162391,0,0,0,9,0
ENSG00000162398,0,0,0,0,0
ENSG00000162402,7,41,48,5,14
ENSG00000162407,19,0,0,80,34
ENSG00000162408,10,19,23,2,8
ENSG00000162409,3,0,0,0,7
ENSG00000162413,5,13,11,2,13
ENSG00000162415,0,2,3,0,23
ENSG00000162426,2,0,0,0,0
ENSG00000162430,99,42,42,10,8
ENSG00000162433,73,0,0,25,41
ENSG00000162434,7,156,161,36,20
ENSG00000162437,8,7,7,0,8
ENSG00000162438,0,0,0,0,0
ENSG00000162441,7,8,10,8,14
ENSG00000162444,8,0,0,10,1
ENSG00000162458,31,0,0,1,12
ENSG00000162460,0,0,0,44,0
ENSG00000162461,0,1,2,2,0
ENSG00000162482,0,1,2,190,1
ENSG00000162490,17,0,0,0,0
ENSG00000162493,99,0,0,0,0
ENSG00000162496,5,23,50,133,59
ENSG00000162511,0,575,573,82,0
ENSG00000162512,18,0,0,16,0
ENSG00000162517,15,22,20,35,34
ENSG00000162520,0,10,12,0,2
ENSG00000162521,69,27,28,23,27
ENSG00000162522,29,0,0,3,7
ENSG00000162526,0,36,30,0,0
ENSG00000162542,1,7,7,3,1
ENSG00000162543,0,0,0,4,0
ENSG00000162545,5,2,0,90,35
ENSG00000162551,181,0,0,34,0
ENSG00000162552,0,0,0,2,0
ENSG00000162572,0,2,6,2,2
ENSG00000162576,4,1,5,2,25
ENSG00000162585,7,4,5,1,2
ENSG00000162591,3,17,24,1,2
ENSG00000162595,0,0,0,10,0
ENSG00000162599,0,2,1,20,5
ENSG00000162600,7,4,8,11,3
ENSG00000162601,29,28,26,3,18
ENSG00000162604,5,5,7,10,13
ENSG00000162607,26,25,17,9,7
ENSG00000162613,56,50,55,7,32
ENSG00000162614,4,0,0,4,0
ENSG00000162616,4,2,2,6,2
ENSG00000162618,3,0,0,20,0
ENSG00000162623,23,8,12,9,11
ENSG00000162627,13,0,0,11,9
ENSG00000162630,0,1,0,0,0
ENSG00000162636,5,4,3,2,0
ENSG00000162639,2,5,5,1,0
ENSG00000162642,11,12,17,4,7
ENSG00000162645,0,57,55,10,2
ENSG00000162654,0,19,19,8,0
ENSG00000162664,12,22,18,9,3
ENSG00000162670,0,0,0,0,0
ENSG00000162676,0,10,7,0,8
ENSG00000162688,7,6,8,19,3
ENSG00000162692,0,0,0,64,0
ENSG00000162694,33,0,0,3,10
ENSG00000162695,10,14,14,6,7
ENSG00000162702,45,18,16,10,8
ENSG00000162704,26,21,24,49,26
ENSG00000162706,3,0,0,0,0
ENSG00000162711,0,4,0,2,0
ENSG00000162714,9,3,15,1,10
ENSG00000162722,1,0,0,0,0
ENSG00000162728,0,0,0,0,0
ENSG00000162729,68,15,28,33,43
ENSG00000162733,0,0,0,0,0
ENSG00000162734,57,16,9,26,21
ENSG00000162735,21,17,21,74,41
ENSG00000162736,56,34,33,27,144
ENSG00000162738,54,0,0,0,0
ENSG00000162739,0,27,24,1,0
ENSG00000162745,13,0,0,0,0
ENSG00000162747,0,0,0,11,0
ENSG00000162755,2,0,0,5,1
ENSG00000162757,4,0,0,2,0
ENSG00000162761,0,0,0,0,0
ENSG00000162769,28,5,5,0,13
ENSG00000162772,3,1,0,14,7
ENSG00000162775,10,22,14,2,10
ENSG00000162777,0,27,61,3,0
ENSG00000162783,5,29,6,4,5
ENSG00000162804,0,13,12,2,0
ENSG00000162813,6,2,2,10,23
ENSG00000162817,3,0,0,73,30
ENSG00000162819,7,24,19,9,3
ENSG00000162825,0,22,31,2,1
ENSG00000162836,6,4,6,8,19
ENSG00000162849,0,0,0,0,0
ENSG00000162851,14,11,11,24,14
ENSG00000162852,8,35,40,12,6
ENSG00000162869,5,11,17,8,10
ENSG00000162873,2,0,0,0,0
ENSG00000162877,0,1,3,0,0
ENSG00000162878,3,0,0,2,18
ENSG00000162881,0,0,0,17,11
ENSG00000162882,0,0,0,223,17
ENSG00000162885,10,3,2,2,8
ENSG00000162889,14,97,41,21,27
ENSG00000162892,0,27,78,0,0
ENSG00000162894,0,147,300,3,0
ENSG00000162896,0,0,0,16,0
ENSG00000162909,3,55,28,12,3
ENSG00000162923,12,57,46,11,11
ENSG00000162924,3,44,21,1,3
ENSG00000162927,0,3,2,3,22
ENSG00000162928,7,5,4,13,23
ENSG00000162944,1,0,0,0,0
ENSG00000162949,0,0,0,0,0
ENSG00000162951,0,0,0,0,0
ENSG00000162959,6,9,13,8,17
ENSG00000162961,30,10,14,30,33
ENSG00000162972,8,9,11,38,17
ENSG00000162975,0,0,0,0,0
ENSG00000162976,10,14,9,13,2
ENSG00000162980,21,12,8,13,13
ENSG00000162981,0,0,0,1,0
ENSG00000162989,0,0,0,0,0
ENSG00000162992,0,0,0,0,0
ENSG00000162998,2,0,0,2,1
ENSG00000163001,8,15,18,7,3
ENSG00000163002,10,3,4,4,6
ENSG00000163006,12,1,2,0,3
ENSG00000163013,5,12,17,0,9
ENSG00000163017,3,0,0,0,0
ENSG00000163026,13,1,2,1,19
ENSG00000163029,18,5,4,4,6
ENSG00000163032,46,0,0,10,36
ENSG00000163040,3,0,0,0,0
ENSG00000163041,64,51,60,66,13
ENSG00000163050,5,10,15,18,25
ENSG00000163053,1,0,0,0,0
ENSG00000163069,16,2,1,6,4
ENSG00000163071,0,0,0,2,4
ENSG00000163072,0,0,0,6,0
ENSG00000163082,0,11,9,0,0
ENSG00000163083,0,0,0,38,2
ENSG00000163092,0,0,0,0,0
ENSG00000163093,0,0,1,0,1
ENSG00000163104,23,8,11,4,13
ENSG00000163106,0,1,0,1,0
ENSG00000163110,7,8,3,36,19
ENSG00000163113,3,1,1,4,2
ENSG00000163125,11,24,23,5,6
ENSG00000163126,2,14,12,1,4
ENSG00000163131,0,38,33,76,0
ENSG00000163132,0,0,0,0,13
ENSG00000163141,0,0,0,0,0
ENSG00000163145,0,0,0,0,0
ENSG00000163154,0,2,4,8,0
ENSG00000163155,2,0,1,3,3
ENSG00000163156,10,10,8,6,4
ENSG00000163157,0,1,1,0,0
ENSG00000163159,18,3,4,6,9
ENSG00000163161,9,17,20,6,24
ENSG00000163162,8,79,52,16,32
ENSG00000163166,26,20,18,14,20
ENSG00000163170,11,1,1,7,10
ENSG00000163171,6,5,1,1,0
ENSG00000163202,0,0,0,0,0
ENSG00000163207,0,0,0,0,0
ENSG00000163209,0,0,0,0,0
ENSG00000163214,8,6,6,1,5
ENSG00000163216,0,0,0,0,0
ENSG00000163217,0,0,0,1,0
ENSG00000163219,0,22,28,5,0
ENSG00000163220,0,6,119,144,0
ENSG00000163221,0,0,4,3,0
ENSG00000163235,1,0,0,2,6
ENSG00000163249,22,5,4,7,10
ENSG00000163251,33,0,0,9,30
ENSG00000163257,27,35,42,2,26
ENSG00000163285,0,0,0,0,0
ENSG00000163288,0,0,0,0,0
ENSG00000163291,4,3,5,1,2
ENSG00000163293,3,0,0,9,2
ENSG00000163295,0,0,0,0,0
ENSG00000163297,3,10,5,9,2
ENSG00000163312,3,8,11,4,4
ENSG00000163320,17,37,52,14,17
ENSG00000163322,13,5,9,1,5
ENSG00000163328,0,11,15,5,0
ENSG00000163331,0,0,0,0,0
ENSG00000163344,15,10,8,94,15
ENSG00000163346,15,215,151,26,28
ENSG00000163347,5,0,0,168,45
ENSG00000163348,32,23,21,10,34
ENSG00000163349,11,63,61,5,16
ENSG00000163359,1,0,0,2,0
ENSG00000163362,12,0,0,0,2
ENSG00000163374,16,40,36,13,30
ENSG00000163376,7,4,1,0,0
ENSG00000163378,18,7,4,2,2
ENSG00000163380,0,0,0,0,0
ENSG00000163382,39,14,15,51,20
ENSG00000163386,1,27,38,6,4
ENSG00000163389,8,5,6,3,6
ENSG00000163393,1,0,0,0,1
ENSG00000163394,0,0,0,0,0
ENSG00000163395,0,0,0,0,0
ENSG00000163399,154,94,108,38,327
ENSG00000163406,0,0,0,0,0
ENSG00000163412,6,18,11,5,0
ENSG00000163428,11,15,19,12,9
ENSG00000163430,134,0,0,21,0
ENSG00000163431,0,0,0,1,0
ENSG00000163435,1,0,1,6,14
ENSG00000163444,22,34,34,13,12
ENSG00000163449,2,0,0,0,1
ENSG00000163462,6,2,1,0,0
ENSG00000163463,31,13,11,40,11
ENSG00000163464,0,0,0,2,0
ENSG00000163466,54,120,85,35,61
ENSG00000163468,126,22,26,47,132
ENSG00000163472,1,2,3,1,0
ENSG00000163479,62,47,51,27,71
ENSG00000163481,6,10,9,8,33
ENSG00000163482,6,3,4,1,21
ENSG00000163485,1,0,0,0,0
ENSG00000163486,8,8,3,3,5
ENSG00000163497,0,0,0,0,0
ENSG00000163499,0,0,0,0,0
ENSG00000163501,0,0,0,0,0
ENSG00000163507,20,1,1,0,3
ENSG00000163508,0,2,0,1,0
ENSG00000163510,30,15,17,9,5
ENSG00000163512,6,6,7,8,6
ENSG00000163513,8,112,254,49,202
ENSG00000163515,0,0,0,0,0
ENSG00000163516,8,26,54,5,47
ENSG00000163517,1,0,1,1,16
ENSG00000163519,0,78,77,0,0
ENSG00000163520,21,0,0,2,0
ENSG00000163521,1,0,0,2,3
ENSG00000163527,109,77,66,38,61
ENSG00000163528,12,1,2,17,11
ENSG00000163530,11,0,0,0,0
ENSG00000163531,2,0,0,0,0
ENSG00000163534,0,0,1,0,0
ENSG00000163535,17,0,0,0,2
ENSG00000163536,5,1,0,1,19
ENSG00000163539,4,10,11,2,4
ENSG00000163541,10,13,13,61,17
ENSG00000163545,4,2,9,1,0
ENSG00000163554,0,0,0,0,0
ENSG00000163558,43,5,6,3,11
ENSG00000163563,0,2,4,10,0
ENSG00000163564,0,32,8,0,0
ENSG00000163565,0,48,34,10,0
ENSG00000163568,0,0,0,0,0
ENSG00000163577,2,3,1,0,2
ENSG00000163581,0,0,0,354,15
ENSG00000163586,0,0,0,1996,269
ENSG00000163590,4,1,1,1,0
ENSG00000163596,0,3,9,0,0
ENSG00000163597,115,43,31,34,254
ENSG00000163599,0,69,27,0,0
ENSG00000163600,0,96,32,0,0
ENSG00000163602,31,14,11,15,15
ENSG00000163605,19,17,14,18,13
ENSG00000163607,10,6,7,2,2
ENSG00000163608,10,17,20,5,6
ENSG00000163618,1,0,0,0,0
ENSG00000163623,0,0,0,0,0
ENSG00000163624,20,0,0,0,3
ENSG00000163625,6,0,0,2,6
ENSG00000163626,11,4,9,10,5
ENSG00000163629,18,7,0,0,0
ENSG00000163630,0,0,0,0,0
ENSG00000163631,0,0,0,102156,10195
ENSG00000163634,30,16,18,36,15
ENSG00000163635,4,77,71,3,5
ENSG00000163636,12,33,44,9,6
ENSG00000163637,1,0,0,1,0
ENSG00000163638,0,0,0,1,0
ENSG00000163644,1,12,16,2,3
ENSG00000163655,32,16,15,5,10
ENSG00000163659,1,52,19,10,3
ENSG00000163660,13,197,194,12,52
ENSG00000163661,1,0,0,0,0
ENSG00000163666,4,0,0,1,0
ENSG00000163681,6,8,8,3,5
ENSG00000163683,9,2,2,88,9
ENSG00000163684,11,10,11,20,10
ENSG00000163686,3,1,0,40,11
ENSG00000163687,0,1,0,176,0
ENSG00000163694,22,0,0,11,0
ENSG00000163697,8,0,0,4,3
ENSG00000163701,1,1,0,1,14
ENSG00000163702,3,0,0,10,10
ENSG00000163703,4,7,11,13,32
ENSG00000163704,7,4,5,0,0
ENSG00000163710,5,0,0,13,0
ENSG00000163714,38,30,32,8,16
ENSG00000163719,11,28,25,14,18
ENSG00000163728,10,15,28,4,5
ENSG00000163734,3,0,0,0,0
ENSG00000163735,10,0,0,0,0
ENSG00000163736,0,0,0,2,0
ENSG00000163737,2,0,0,2,0
ENSG00000163738,1,1,2,4,2
ENSG00000163739,2,0,0,2,0
ENSG00000163743,3,14,9,7,4
ENSG00000163751,0,28,0,3,0
ENSG00000163754,12,10,5,8,7
ENSG00000163755,13,6,9,3,5
ENSG00000163762,6,0,0,4,0
ENSG00000163781,15,22,18,3,9
ENSG00000163785,27,10,14,7,11
ENSG00000163788,2,85,85,10,10
ENSG00000163792,0,0,0,0,1
ENSG00000163794,0,0,2,0,3
ENSG00000163795,11,11,12,10,8
ENSG00000163798,7,8,7,6,7
ENSG00000163803,0,0,0,0,0
ENSG00000163806,5,31,19,5,10
ENSG00000163807,35,10,11,6,8
ENSG00000163808,13,0,0,0,3
ENSG00000163811,45,28,29,14,35
ENSG00000163812,12,10,6,8,13
ENSG00000163814,18,0,0,0,0
ENSG00000163815,1,1,2,46,3
ENSG00000163817,0,0,0,0,0
ENSG00000163818,2,2,2,3,2
ENSG00000163820,3,14,10,3,3
ENSG00000163823,0,5,0,14,0
ENSG00000163825,0,0,0,33,0
ENSG00000163827,3,0,0,4,0
ENSG00000163832,11,4,3,10,15
ENSG00000163833,0,1,2,0,0
ENSG00000163840,4,16,21,18,3
ENSG00000163848,3,12,16,5,4
ENSG00000163864,1,0,1,2,3
ENSG00000163866,6,8,8,12,4
ENSG00000163867,4,11,14,6,5
ENSG00000163870,7,5,5,10,16
ENSG00000163872,16,10,9,1,20
ENSG00000163873,1,0,0,0,0
ENSG00000163874,3,47,15,3,14
ENSG00000163875,9,16,16,18,11
ENSG00000163877,6,29,20,5,6
ENSG00000163879,4,0,0,9,0
ENSG00000163882,21,6,8,18,44
ENSG00000163884,5,0,0,33,6
ENSG00000163888,10,0,0,0,0
ENSG00000163898,0,0,0,0,0
ENSG00000163900,4,5,5,4,9
ENSG00000163902,185,35,24,119,154
ENSG00000163904,11,10,13,8,3
ENSG00000163909,1,0,0,1,0
ENSG00000163913,3,5,5,3,3
ENSG00000163918,23,3,3,2,6
ENSG00000163930,19,37,36,14,30
ENSG00000163931,132,17,17,14,34
ENSG00000163932,10,23,12,5,39
ENSG00000163933,10,6,10,4,9
ENSG00000163935,4,30,22,3,2
ENSG00000163938,83,35,46,26,55
ENSG00000163939,14,16,16,5,5
ENSG00000163945,3,10,14,0,4
ENSG00000163946,7,20,24,4,8
